vid_name,label,use?
1_1_33_1_7,33,True
1_1_33_1_8,33,True
1_1_33_1_9,33,True
1_1_33_2_0,33,True
1_1_33_2_1,33,True
1_1_33_2_2,33,True
1_1_33_2_3,33,True
1_1_33_2_4,33,True
1_1_33_2_5,33,True
1_1_33_2_6,33,True
1_1_33_2_7,33,True
1_1_33_2_8,33,True
1_1_33_2_9,33,True
1_1_33_3_0,33,True
1_1_33_3_1,33,True
1_1_33_3_2,33,True
1_1_33_3_3,33,True
1_1_33_3_4,33,True
1_1_33_3_5,33,True
1_1_33_3_6,33,True
1_1_33_3_7,33,True
1_1_33_3_8,33,True
1_1_33_3_9,33,True
1_1_33_4_0,33,True
1_1_33_4_1,33,True
1_1_33_4_2,33,True
1_1_33_4_3,33,True
1_1_33_4_4,33,True
1_1_33_4_5,33,True
1_1_33_4_6,33,True
1_1_33_4_7,33,True
1_1_33_4_8,33,True
1_1_33_4_9,33,True
1_1_33_5_0,33,True
1_1_33_5_1,33,True
1_1_33_5_2,33,True
1_1_33_5_3,33,True
1_1_33_5_4,33,True
1_1_33_5_5,33,True
1_1_33_5_6,33,True
1_1_33_5_7,33,True
1_1_33_5_8,33,True
1_1_33_5_9,33,True
1_1_34_0_0,34,False
1_1_34_0_1,34,False
1_1_34_0_2,34,False
1_1_34_0_3,34,False
1_1_34_0_4,34,False
1_1_34_0_5,34,False
1_1_34_0_6,34,False
1_1_34_0_7,34,False
1_1_34_0_8,34,False
1_1_34_0_9,34,False
1_1_34_1_0,34,True
1_1_34_1_1,34,True
1_1_34_1_2,34,True
1_1_34_1_3,34,True
1_1_34_1_4,34,True
1_1_34_1_5,34,True
1_1_34_1_6,34,True
1_1_34_1_7,34,True
1_1_34_1_8,34,True
1_1_34_1_9,34,True
1_1_34_2_0,34,True
1_1_34_2_1,34,True
1_1_34_2_2,34,True
1_1_34_2_3,34,True
1_1_34_2_4,34,True
1_1_34_2_5,34,True
1_1_34_2_6,34,True
1_1_34_2_7,34,True
1_1_34_2_8,34,True
1_1_34_2_9,34,True
1_1_34_3_0,34,True
1_1_34_3_1,34,True
1_1_34_3_2,34,True
1_1_34_3_3,34,True
1_1_34_3_4,34,True
1_1_34_3_5,34,True
1_1_34_3_6,34,True
1_1_34_3_7,34,True
1_1_34_3_8,34,True
1_1_34_3_9,34,True
1_1_34_4_0,34,True
1_1_34_4_1,34,True
1_1_34_4_2,34,True
1_1_34_4_3,34,True
1_1_34_4_4,34,True
1_1_34_4_5,34,True
1_1_34_4_6,34,True
1_1_34_4_7,34,True
1_1_34_4_8,34,True
1_1_34_4_9,34,True
1_1_34_5_0,34,True
1_1_34_5_1,34,True
1_1_34_5_2,34,True
1_1_34_5_3,34,True
1_1_34_5_4,34,True
1_1_34_5_5,34,True
1_1_34_5_6,34,True
1_1_34_5_7,34,True
1_1_34_5_8,34,True
1_1_34_5_9,34,True
1_1_35_0_0,35,False
1_1_35_0_1,35,False
1_1_35_0_2,35,False
1_1_35_0_3,35,False
1_1_35_0_4,35,False
1_1_35_0_5,35,False
1_1_35_0_6,35,False
1_1_35_0_7,35,False
1_1_35_0_8,35,False
1_1_35_0_9,35,False
1_1_35_1_0,35,True
1_1_35_1_1,35,True
1_1_35_1_2,35,True
1_1_35_1_3,35,True
1_1_35_1_4,35,True
1_1_35_1_5,35,True
1_1_35_1_6,35,True
1_1_35_1_7,35,True
1_1_35_1_8,35,True
1_1_35_1_9,35,True
1_1_35_2_0,35,True
1_1_35_2_1,35,True
1_1_35_2_2,35,True
1_1_35_2_3,35,True
1_1_35_2_4,35,True
1_1_35_2_5,35,True
1_1_35_2_6,35,True
1_1_35_2_7,35,True
1_1_35_2_8,35,True
1_1_35_2_9,35,True
1_1_35_3_0,35,True
1_1_35_3_1,35,True
1_1_35_3_2,35,True
1_1_35_3_3,35,True
1_1_35_3_4,35,True
1_1_35_3_5,35,True
1_1_35_3_6,35,True
1_1_35_3_7,35,True
1_1_35_3_8,35,True
1_1_35_3_9,35,True
1_1_35_4_0,35,True
1_1_35_4_1,35,True
1_1_35_4_2,35,True
1_1_35_4_3,35,True
1_1_35_4_4,35,True
1_1_35_4_5,35,True
1_1_35_4_6,35,True
1_1_35_4_7,35,True
1_1_35_4_8,35,True
1_1_35_4_9,35,True
1_1_35_5_0,35,True
1_1_35_5_1,35,True
1_1_35_5_2,35,True
1_1_35_5_3,35,True
1_1_35_5_4,35,True
1_1_35_5_5,35,True
1_1_35_5_6,35,True
1_1_35_5_7,35,True
1_1_35_5_8,35,True
1_1_35_5_9,35,True
1_1_36_0_0,36,False
1_1_36_0_1,36,False
1_1_36_0_2,36,False
1_1_36_0_3,36,False
1_1_36_0_4,36,False
1_1_36_0_5,36,False
1_1_36_0_6,36,False
1_1_36_0_7,36,False
1_1_36_0_8,36,False
1_1_36_0_9,36,False
1_1_36_1_0,36,True
1_1_36_1_1,36,True
1_1_36_1_2,36,True
1_1_36_1_3,36,True
1_1_36_1_4,36,True
1_1_36_1_5,36,True
1_1_36_1_6,36,True
1_1_36_1_7,36,True
1_1_36_1_8,36,True
1_1_36_1_9,36,True
1_1_36_2_0,36,True
1_1_36_2_1,36,True
1_1_36_2_2,36,True
1_1_36_2_3,36,True
1_1_36_2_4,36,True
1_1_36_2_5,36,True
1_1_36_2_6,36,True
1_1_36_2_7,36,True
1_1_36_2_8,36,True
1_1_36_2_9,36,True
1_1_36_3_0,36,True
1_1_36_3_1,36,True
1_1_36_3_2,36,True
1_1_36_3_3,36,True
1_1_36_3_4,36,True
1_1_36_3_5,36,True
1_1_36_3_6,36,True
1_1_36_3_7,36,True
1_1_36_3_8,36,True
1_1_36_3_9,36,True
1_1_36_4_0,36,True
1_1_36_4_1,36,True
1_1_36_4_2,36,True
1_1_36_4_3,36,True
1_1_36_4_4,36,True
1_1_36_4_5,36,True
1_1_36_4_6,36,True
1_1_36_4_7,36,True
1_1_36_4_8,36,True
1_1_36_4_9,36,True
1_1_36_5_0,36,True
1_1_36_5_1,36,True
1_1_36_5_2,36,True
1_1_36_5_3,36,True
1_1_36_5_4,36,True
1_1_36_5_5,36,True
1_1_36_5_6,36,True
1_1_36_5_7,36,True
1_1_36_5_8,36,True
1_1_36_5_9,36,True
1_1_37_0_0,37,False
1_1_37_0_1,37,False
1_1_37_0_2,37,False
1_1_37_0_3,37,False
1_1_37_0_4,37,False
1_1_37_0_5,37,False
1_1_37_0_6,37,False
1_1_37_0_7,37,False
1_1_37_0_8,37,False
1_1_37_0_9,37,False
1_1_37_1_0,37,True
1_1_37_1_1,37,True
1_1_37_1_2,37,True
1_1_37_1_3,37,True
1_1_37_1_4,37,True
1_1_37_1_5,37,True
1_1_37_1_6,37,True
1_1_37_1_7,37,True
1_1_37_1_8,37,True
1_1_37_1_9,37,True
1_1_37_2_0,37,True
1_1_37_2_1,37,True
1_1_37_2_2,37,True
1_1_37_2_3,37,True
1_1_37_2_4,37,True
1_1_37_2_5,37,True
1_1_37_2_6,37,True
1_1_37_2_7,37,True
1_1_37_2_8,37,True
1_1_37_2_9,37,True
1_1_37_3_0,37,True
1_1_37_3_1,37,True
1_1_37_3_2,37,True
1_1_37_3_3,37,True
1_1_37_3_4,37,True
1_1_37_3_5,37,True
1_1_37_3_6,37,True
1_1_37_3_7,37,True
1_1_37_3_8,37,True
1_1_37_3_9,37,True
1_1_37_4_0,37,True
1_1_37_4_1,37,True
1_1_37_4_2,37,True
1_1_37_4_3,37,True
1_1_37_4_4,37,True
1_1_37_4_5,37,True
1_1_37_4_6,37,True
1_1_37_4_7,37,True
1_1_37_4_8,37,True
1_1_37_4_9,37,True
1_1_37_5_0,37,True
1_1_37_5_1,37,True
1_1_37_5_2,37,True
1_1_37_5_3,37,True
1_1_37_5_4,37,True
1_1_37_5_5,37,True
1_1_37_5_6,37,True
1_1_37_5_7,37,True
1_1_37_5_8,37,True
1_1_37_5_9,37,True
1_1_38_0_0,38,False
1_1_38_0_1,38,False
1_1_38_0_2,38,False
1_1_38_0_3,38,False
1_1_38_0_4,38,False
1_1_38_0_5,38,False
1_1_38_0_6,38,False
1_1_38_0_7,38,False
1_1_38_0_8,38,False
1_1_38_0_9,38,False
1_1_38_1_0,38,True
1_1_38_1_1,38,True
1_1_38_1_2,38,True
1_1_38_1_3,38,True
1_1_38_1_4,38,True
1_1_38_1_5,38,True
1_1_38_1_6,38,True
1_1_38_1_7,38,True
1_1_38_1_8,38,True
1_1_38_1_9,38,True
1_1_38_2_0,38,True
1_1_38_2_1,38,True
1_1_38_2_2,38,True
1_1_38_2_3,38,True
1_1_38_2_4,38,True
1_1_38_2_5,38,True
1_1_38_2_6,38,True
1_1_38_2_7,38,True
1_1_38_2_8,38,True
1_1_38_2_9,38,True
1_1_38_3_0,38,True
1_1_38_3_1,38,True
1_1_38_3_2,38,True
1_1_38_3_3,38,True
1_1_38_3_4,38,True
1_1_38_3_5,38,True
1_1_38_3_6,38,True
1_1_38_3_7,38,True
1_1_38_3_8,38,True
1_1_38_3_9,38,True
1_1_38_4_0,38,True
1_1_38_4_1,38,True
1_1_38_4_2,38,True
1_1_38_4_3,38,True
1_1_38_4_4,38,True
1_1_38_4_5,38,True
1_1_38_4_6,38,True
1_1_38_4_7,38,True
1_1_38_4_8,38,True
1_1_38_4_9,38,True
1_1_38_5_0,38,True
1_1_38_5_1,38,True
1_1_38_5_2,38,True
1_1_38_5_3,38,True
1_1_38_5_4,38,True
1_1_38_5_5,38,True
1_1_38_5_6,38,True
1_1_38_5_7,38,True
1_1_38_5_8,38,True
1_1_38_5_9,38,True
1_1_39_0_0,39,False
1_1_39_0_1,39,False
1_1_39_0_2,39,False
1_1_39_0_3,39,False
1_1_39_0_4,39,False
1_1_39_0_5,39,False
1_1_39_0_6,39,False
1_1_39_0_7,39,False
1_1_39_0_8,39,False
1_1_39_0_9,39,False
1_1_39_1_0,39,True
1_1_39_1_1,39,True
1_1_39_1_2,39,True
1_1_39_1_3,39,True
1_1_39_1_4,39,True
1_1_39_1_5,39,True
1_1_39_1_6,39,True
1_1_39_1_7,39,True
1_1_39_1_8,39,True
1_1_39_1_9,39,True
1_1_39_2_0,39,True
1_1_39_2_1,39,True
1_1_39_2_2,39,True
1_1_39_2_3,39,True
1_1_39_2_4,39,True
1_1_39_2_5,39,True
1_1_39_2_6,39,True
1_1_39_2_7,39,True
1_1_39_2_8,39,True
1_1_39_2_9,39,True
1_1_39_3_0,39,True
1_1_39_3_1,39,True
1_1_39_3_2,39,True
1_1_39_3_3,39,True
1_1_39_3_4,39,True
1_1_39_3_5,39,True
1_1_39_3_6,39,True
1_1_39_3_7,39,True
1_1_39_3_8,39,True
1_1_39_3_9,39,True
1_1_39_4_0,39,True
1_1_39_4_1,39,True
1_1_39_4_2,39,True
1_1_39_4_3,39,True
1_1_39_4_4,39,True
1_1_39_4_5,39,True
1_1_39_4_6,39,True
1_1_39_4_7,39,True
1_1_39_4_8,39,True
1_1_39_4_9,39,True
1_1_39_5_0,39,True
1_1_39_5_1,39,True
1_1_39_5_2,39,True
1_1_39_5_3,39,True
1_1_39_5_4,39,True
1_1_39_5_5,39,True
1_1_39_5_6,39,True
1_1_39_5_7,39,True
1_1_39_5_8,39,True
1_1_39_5_9,39,True
1_1_40_0_0,40,False
1_1_40_0_1,40,False
1_1_40_0_2,40,False
1_1_40_0_3,40,False
1_1_40_0_4,40,False
1_1_40_0_5,40,False
1_1_40_0_6,40,False
1_1_40_0_7,40,False
1_1_40_0_8,40,False
1_1_40_0_9,40,False
1_1_40_1_0,40,True
1_1_40_1_1,40,True
1_1_40_1_2,40,True
1_1_40_1_3,40,True
1_1_40_1_4,40,True
1_1_40_1_5,40,True
1_1_40_1_6,40,True
1_1_40_1_7,40,True
1_1_40_1_8,40,True
1_1_40_1_9,40,True
1_1_40_2_0,40,True
1_1_40_2_1,40,True
1_1_40_2_2,40,True
1_1_40_2_3,40,True
1_1_40_2_4,40,True
1_1_40_2_5,40,True
1_1_40_2_6,40,True
1_1_40_2_7,40,True
1_1_40_2_8,40,True
1_1_40_2_9,40,True
1_1_40_3_0,40,True
1_1_40_3_1,40,True
1_1_40_3_2,40,True
1_1_40_3_3,40,True
1_1_40_3_4,40,True
1_1_40_3_5,40,True
1_1_40_3_6,40,True
1_1_40_3_7,40,True
1_1_40_3_8,40,True
1_1_40_3_9,40,True
1_1_40_4_0,40,True
1_1_40_4_1,40,True
1_1_40_4_2,40,True
1_1_40_4_3,40,True
1_1_40_4_4,40,True
1_1_40_4_5,40,True
1_1_40_4_6,40,True
1_1_40_4_7,40,True
1_1_40_4_8,40,True
1_1_40_4_9,40,True
1_1_40_5_0,40,True
1_1_40_5_1,40,True
1_1_40_5_2,40,True
1_1_40_5_3,40,True
1_1_40_5_4,40,True
1_1_40_5_5,40,True
1_1_40_5_6,40,True
1_1_40_5_7,40,True
1_1_40_5_8,40,True
1_1_40_5_9,40,True
1_1_41_0_0,41,False
1_1_41_0_1,41,False
1_1_41_0_2,41,False
1_1_41_0_3,41,False
1_1_41_0_4,41,False
1_1_41_0_5,41,False
1_1_41_0_6,41,False
1_1_41_0_7,41,False
1_1_41_0_8,41,False
1_1_41_0_9,41,False
1_1_41_1_0,41,True
1_1_41_1_1,41,True
1_1_41_1_2,41,True
1_1_41_1_3,41,True
1_1_41_1_4,41,True
1_1_41_1_5,41,True
1_1_41_1_6,41,True
1_1_41_1_7,41,True
1_1_41_1_8,41,True
1_1_41_1_9,41,True
1_1_41_2_0,41,True
1_1_41_2_1,41,True
1_1_41_2_2,41,True
1_1_41_2_3,41,True
1_1_41_2_4,41,True
1_1_41_2_5,41,True
1_1_41_2_6,41,True
1_1_41_2_7,41,True
1_1_41_2_8,41,True
1_1_41_2_9,41,True
1_1_41_3_0,41,True
1_1_41_3_1,41,True
1_1_41_3_2,41,True
1_1_41_3_3,41,True
1_1_41_3_4,41,True
1_1_41_3_5,41,True
1_1_41_3_6,41,True
1_1_41_3_7,41,True
1_1_41_3_8,41,True
1_1_41_3_9,41,True
1_1_41_4_0,41,True
1_1_41_4_1,41,True
1_1_41_4_2,41,True
1_1_41_4_3,41,True
1_1_41_4_4,41,True
1_1_41_4_5,41,True
1_1_41_4_6,41,True
1_1_41_4_7,41,True
1_1_41_4_8,41,True
1_1_41_4_9,41,True
1_1_41_5_0,41,True
1_1_41_5_1,41,True
1_1_41_5_2,41,True
1_1_41_5_3,41,True
1_1_41_5_4,41,True
1_1_41_5_5,41,True
1_1_41_5_6,41,True
1_1_41_5_7,41,True
1_1_41_5_8,41,True
1_1_41_5_9,41,True
1_1_42_0_0,42,False
1_1_42_0_1,42,False
1_1_42_0_2,42,False
1_1_42_0_3,42,False
1_1_42_0_4,42,False
1_1_42_0_5,42,False
1_1_42_0_6,42,False
1_1_42_0_7,42,False
1_1_42_0_8,42,False
1_1_42_0_9,42,False
1_1_42_1_0,42,True
1_1_42_1_1,42,True
1_1_42_1_2,42,True
1_1_42_1_3,42,True
1_1_42_1_4,42,True
1_1_42_1_5,42,True
1_1_42_1_6,42,True
1_1_42_1_7,42,True
1_1_42_1_8,42,True
1_1_42_1_9,42,True
1_1_42_2_0,42,True
1_1_42_2_1,42,True
1_1_42_2_2,42,True
1_1_42_2_3,42,True
1_1_42_2_4,42,True
1_1_42_2_5,42,True
1_1_42_2_6,42,True
1_1_42_2_7,42,True
1_1_42_2_8,42,True
1_1_42_2_9,42,True
1_1_42_3_0,42,True
1_1_42_3_1,42,True
1_1_42_3_2,42,True
1_1_42_3_3,42,True
1_1_42_3_4,42,True
1_1_42_3_5,42,True
1_1_42_3_6,42,True
1_1_42_3_7,42,True
1_1_42_3_8,42,True
1_1_42_3_9,42,True
1_1_42_4_0,42,True
1_1_42_4_1,42,True
1_1_42_4_2,42,True
1_1_42_4_3,42,True
1_1_42_4_4,42,True
1_1_42_4_5,42,True
1_1_42_4_6,42,True
1_1_42_4_7,42,True
1_1_42_4_8,42,True
1_1_42_4_9,42,True
1_1_42_5_0,42,True
1_1_42_5_1,42,True
1_1_42_5_2,42,True
1_1_42_5_3,42,True
1_1_42_5_4,42,True
1_1_42_5_5,42,True
1_1_42_5_6,42,True
1_1_42_5_7,42,True
1_1_42_5_8,42,True
1_1_42_5_9,42,True
1_1_43_0_0,43,False
1_1_43_0_1,43,False
1_1_43_0_2,43,False
1_1_43_0_3,43,False
1_1_43_0_4,43,False
1_1_43_0_5,43,False
1_1_43_0_6,43,False
1_1_43_0_7,43,False
1_1_43_0_8,43,False
1_1_43_0_9,43,False
1_1_43_1_0,43,True
1_1_43_1_1,43,True
1_1_43_1_2,43,True
1_1_43_1_3,43,True
1_1_43_1_4,43,True
1_1_43_1_5,43,True
1_1_43_1_6,43,True
1_1_43_1_7,43,True
1_1_43_1_8,43,True
1_1_43_1_9,43,True
1_1_43_2_0,43,True
1_1_43_2_1,43,True
1_1_43_2_2,43,True
1_1_43_2_3,43,True
1_1_43_2_4,43,True
1_1_43_2_5,43,True
1_1_43_2_6,43,True
1_1_43_2_7,43,True
1_1_43_2_8,43,True
1_1_43_2_9,43,True
1_1_43_3_0,43,True
1_1_43_3_1,43,True
1_1_43_3_2,43,True
1_1_43_3_3,43,True
1_1_43_3_4,43,True
1_1_43_3_5,43,True
1_1_43_3_6,43,True
1_1_43_3_7,43,True
1_1_43_3_8,43,True
1_1_43_3_9,43,True
1_1_43_4_0,43,True
1_1_43_4_1,43,True
1_1_43_4_2,43,True
1_1_43_4_3,43,True
1_1_43_4_4,43,True
1_1_43_4_5,43,True
1_1_43_4_6,43,True
1_1_43_4_7,43,True
1_1_43_4_8,43,True
1_1_43_4_9,43,True
1_1_43_5_0,43,True
1_1_43_5_1,43,True
1_1_43_5_2,43,True
1_1_43_5_3,43,True
1_1_43_5_4,43,True
1_1_43_5_5,43,True
1_1_43_5_6,43,True
1_1_43_5_7,43,True
1_1_43_5_8,43,True
1_1_43_5_9,43,True
1_1_44_0_0,44,False
1_1_44_0_1,44,False
1_1_44_0_2,44,False
1_1_44_0_3,44,False
1_1_44_0_4,44,False
1_1_44_0_5,44,False
1_1_44_0_6,44,False
1_1_44_0_7,44,False
1_1_44_0_8,44,False
1_1_44_0_9,44,False
1_1_44_1_0,44,True
1_1_44_1_1,44,True
1_1_44_1_2,44,True
1_1_44_1_3,44,True
1_1_44_1_4,44,True
1_1_44_1_5,44,True
1_1_44_1_6,44,True
1_1_44_1_7,44,True
1_1_44_1_8,44,True
1_1_44_1_9,44,True
1_1_44_2_0,44,True
1_1_44_2_1,44,True
1_1_44_2_2,44,True
1_1_44_2_3,44,True
1_1_44_2_4,44,True
1_1_44_2_5,44,True
1_1_44_2_6,44,True
1_1_44_2_7,44,True
1_1_44_2_8,44,True
1_1_44_2_9,44,True
1_1_44_3_0,44,True
1_1_44_3_1,44,True
1_1_44_3_2,44,True
1_1_44_3_3,44,True
1_1_44_3_4,44,True
1_1_44_3_5,44,True
1_1_44_3_6,44,True
1_1_44_3_7,44,True
1_1_44_3_8,44,True
1_1_44_3_9,44,True
1_1_44_4_0,44,True
1_1_44_4_1,44,True
1_1_44_4_2,44,True
1_1_44_4_3,44,True
1_1_44_4_4,44,True
1_1_44_4_5,44,True
1_1_44_4_6,44,True
1_1_44_4_7,44,True
1_1_44_4_8,44,True
1_1_44_4_9,44,True
1_1_44_5_0,44,True
1_1_44_5_1,44,True
1_1_44_5_2,44,True
1_1_44_5_3,44,True
1_1_44_5_4,44,True
1_1_44_5_5,44,True
1_1_44_5_6,44,True
1_1_44_5_7,44,True
1_1_44_5_8,44,True
1_1_44_5_9,44,True
1_1_45_0_0,45,False
1_1_45_0_1,45,False
1_1_45_0_2,45,False
1_1_45_0_3,45,False
1_1_45_0_4,45,False
1_1_45_0_5,45,False
1_1_45_0_6,45,False
1_1_45_0_7,45,False
1_1_45_0_8,45,False
1_1_45_0_9,45,False
1_1_45_1_0,45,True
1_1_45_1_1,45,True
1_1_45_1_2,45,True
1_1_45_1_3,45,True
1_1_45_1_4,45,True
1_1_45_1_5,45,True
1_1_45_1_6,45,True
1_1_45_1_7,45,True
1_1_45_1_8,45,True
1_1_45_1_9,45,True
1_1_45_2_0,45,True
1_1_45_2_1,45,True
1_1_45_2_2,45,True
1_1_45_2_3,45,True
1_1_45_2_4,45,True
1_1_45_2_5,45,True
1_1_45_2_6,45,True
1_1_45_2_7,45,True
1_1_45_2_8,45,True
1_1_45_2_9,45,True
1_1_45_3_0,45,True
1_1_45_3_1,45,True
1_1_45_3_2,45,True
1_1_45_3_3,45,True
1_1_45_3_4,45,True
1_1_45_3_5,45,True
1_1_45_3_6,45,True
1_1_45_3_7,45,True
1_1_45_3_8,45,True
1_1_45_3_9,45,True
1_1_45_4_0,45,True
1_1_45_4_1,45,True
1_1_45_4_2,45,True
1_1_45_4_3,45,True
1_1_45_4_4,45,True
1_1_45_4_5,45,True
1_1_45_4_6,45,True
1_1_45_4_7,45,True
1_1_45_4_8,45,True
1_1_45_4_9,45,True
1_1_45_5_0,45,True
1_1_45_5_1,45,True
1_1_45_5_2,45,True
1_1_45_5_3,45,True
1_1_45_5_4,45,True
1_1_45_5_5,45,True
1_1_45_5_6,45,True
1_1_45_5_7,45,True
1_1_45_5_8,45,True
1_1_45_5_9,45,True
1_1_46_0_0,46,False
1_1_46_0_1,46,False
1_1_46_0_2,46,False
1_1_46_0_3,46,False
1_1_46_0_4,46,False
1_1_46_0_5,46,False
1_1_46_0_6,46,False
1_1_46_0_7,46,False
1_1_46_0_8,46,False
1_1_46_0_9,46,False
1_1_46_1_0,46,True
1_1_46_1_1,46,True
1_1_46_1_2,46,True
1_1_46_1_3,46,True
1_1_46_1_4,46,True
1_1_46_1_5,46,True
1_1_46_1_6,46,True
1_1_46_1_7,46,True
1_1_46_1_8,46,True
1_1_46_1_9,46,True
1_1_46_2_0,46,True
1_1_46_2_1,46,True
1_1_46_2_2,46,True
1_1_46_2_3,46,True
1_1_46_2_4,46,True
1_1_46_2_5,46,True
1_1_46_2_6,46,True
1_1_46_2_7,46,True
1_1_46_2_8,46,True
1_1_46_2_9,46,True
1_1_46_3_0,46,True
1_1_46_3_1,46,True
1_1_46_3_2,46,True
1_1_46_3_3,46,True
1_1_46_3_4,46,True
1_1_46_3_5,46,True
1_1_46_3_6,46,True
1_1_46_3_7,46,True
1_1_46_3_8,46,True
1_1_46_3_9,46,True
1_1_46_4_0,46,True
1_1_46_4_1,46,True
1_1_46_4_2,46,True
1_1_46_4_3,46,True
1_1_46_4_4,46,True
1_1_46_4_5,46,True
1_1_46_4_6,46,True
1_1_46_4_7,46,True
1_1_46_4_8,46,True
1_1_46_4_9,46,True
1_1_46_5_0,46,True
1_1_46_5_1,46,True
1_1_46_5_2,46,True
1_1_46_5_3,46,True
1_1_46_5_4,46,True
1_1_46_5_5,46,True
1_1_46_5_6,46,True
1_1_46_5_7,46,True
1_1_46_5_8,46,True
1_1_46_5_9,46,True
1_1_47_0_0,47,False
1_1_47_0_1,47,False
1_1_47_0_2,47,False
1_1_47_0_3,47,False
1_1_47_0_4,47,False
1_1_47_0_5,47,False
1_1_47_0_6,47,False
1_1_47_0_7,47,False
1_1_47_0_8,47,False
1_1_47_0_9,47,False
1_1_47_1_0,47,True
1_1_47_1_1,47,True
1_1_47_1_2,47,True
1_1_47_1_3,47,True
1_1_47_1_4,47,True
1_1_47_1_5,47,True
1_1_47_1_6,47,True
1_1_47_1_7,47,True
1_1_47_1_8,47,True
1_1_47_1_9,47,True
1_1_47_2_0,47,True
1_1_47_2_1,47,True
1_1_47_2_2,47,True
1_1_47_2_3,47,True
1_1_47_2_4,47,True
1_1_47_2_5,47,True
1_1_47_2_6,47,True
1_1_47_2_7,47,True
1_1_47_2_8,47,True
1_1_47_2_9,47,True
1_1_47_3_0,47,True
1_1_47_3_1,47,True
1_1_47_3_2,47,True
1_1_47_3_3,47,True
1_1_47_3_4,47,True
1_1_47_3_5,47,True
1_1_47_3_6,47,True
1_1_47_3_7,47,True
1_1_47_3_8,47,True
1_1_47_3_9,47,True
1_1_47_4_0,47,True
1_1_47_4_1,47,True
1_1_47_4_2,47,True
1_1_47_4_3,47,True
1_1_47_4_4,47,True
1_1_47_4_5,47,True
1_1_47_4_6,47,True
1_1_47_4_7,47,True
1_1_47_4_8,47,True
1_1_47_4_9,47,True
1_1_47_5_0,47,True
1_1_47_5_1,47,True
1_1_47_5_2,47,True
1_1_47_5_3,47,True
1_1_47_5_4,47,True
1_1_47_5_5,47,True
1_1_47_5_6,47,True
1_1_47_5_7,47,True
1_1_47_5_8,47,True
1_1_47_5_9,47,True
1_1_48_0_0,48,False
1_1_48_0_1,48,False
1_1_48_0_2,48,False
1_1_48_0_3,48,False
1_1_48_0_4,48,False
1_1_48_0_5,48,False
1_1_48_0_6,48,False
1_1_48_0_7,48,False
1_1_48_0_8,48,False
1_1_48_0_9,48,False
1_1_48_1_0,48,True
1_1_48_1_1,48,True
1_1_48_1_2,48,True
1_1_48_1_3,48,True
1_1_48_1_4,48,True
1_1_48_1_5,48,True
1_1_48_1_6,48,True
1_1_48_1_7,48,True
1_1_48_1_8,48,True
1_1_48_1_9,48,True
1_1_48_2_0,48,True
1_1_48_2_1,48,True
1_1_48_2_2,48,True
1_1_48_2_3,48,True
1_1_48_2_4,48,True
1_1_48_2_5,48,True
1_1_48_2_6,48,True
1_1_48_2_7,48,True
1_1_48_2_8,48,True
1_1_48_2_9,48,True
1_1_48_3_0,48,True
1_1_48_3_1,48,True
1_1_48_3_2,48,True
1_1_48_3_3,48,True
1_1_48_3_4,48,True
1_1_48_3_5,48,True
1_1_48_3_6,48,True
1_1_48_3_7,48,True
1_1_48_3_8,48,True
1_1_48_3_9,48,True
1_1_48_4_0,48,True
1_1_48_4_1,48,True
1_1_48_4_2,48,True
1_1_48_4_3,48,True
1_1_48_4_4,48,True
1_1_48_4_5,48,True
1_1_48_4_6,48,True
1_1_48_4_7,48,True
1_1_48_4_8,48,True
1_1_48_4_9,48,True
1_1_48_5_0,48,True
1_1_48_5_1,48,True
1_1_48_5_2,48,True
1_1_48_5_3,48,True
1_1_48_5_4,48,True
1_1_48_5_5,48,True
1_1_48_5_6,48,True
1_1_48_5_7,48,True
1_1_48_5_8,48,True
1_1_48_5_9,48,True
1_1_49_0_0,49,False
1_1_49_0_1,49,False
1_1_49_0_2,49,False
1_1_49_0_3,49,False
1_1_49_0_4,49,False
1_1_49_0_5,49,False
1_1_49_0_6,49,False
1_1_49_0_7,49,False
1_1_49_0_8,49,False
1_1_49_0_9,49,False
1_1_49_1_0,49,True
1_1_49_1_1,49,True
1_1_49_1_2,49,True
1_1_49_1_3,49,True
1_1_49_1_4,49,True
1_1_49_1_5,49,True
1_1_49_1_6,49,True
1_1_49_1_7,49,True
1_1_49_1_8,49,True
1_1_49_1_9,49,True
1_1_49_2_0,49,True
1_1_49_2_1,49,True
1_1_49_2_2,49,True
1_1_49_2_3,49,True
1_1_49_2_4,49,True
1_1_49_2_5,49,True
1_1_49_2_6,49,True
1_1_49_2_7,49,True
1_1_49_2_8,49,True
1_1_49_2_9,49,True
1_1_49_3_0,49,True
1_1_49_3_1,49,True
1_1_49_3_2,49,True
1_1_49_3_3,49,True
1_1_49_3_4,49,True
1_1_49_3_5,49,True
1_1_49_3_6,49,True
1_1_49_3_7,49,True
1_1_49_3_8,49,True
1_1_49_3_9,49,True
1_1_49_4_0,49,True
1_1_49_4_1,49,True
1_1_49_4_2,49,True
1_1_49_4_3,49,True
1_1_49_4_4,49,True
1_1_49_4_5,49,True
1_1_49_4_6,49,True
1_1_49_4_7,49,True
1_1_49_4_8,49,True
1_1_49_4_9,49,True
1_1_49_5_0,49,True
1_1_49_5_1,49,True
1_1_49_5_2,49,True
1_1_49_5_3,49,True
1_1_49_5_4,49,True
1_1_49_5_5,49,True
